No.,Ref,Material 1,Formula,MagpieData mean Number,MagpieData mean Electronegativity,MagpieData mean AtomicRadius,MagpieData mean CovalentRadius,MagpieData mean Density,MagpieData mean Row,MagpieData mean Column,size (nm),Shape,Synthesis Method,zeta potential,bacteria,gram stain,motility,Oxygen Requirement,Shape.1,Arrangement,duration,temperature,MIC (ÃÂÃÂµg/mL),MIC_class,MIC_pred (ÃÂµg/mL),MBC_pred (Âµg/mL),MBC_pred (µg/mL)
133,,Ag,Ag,47,1.93,1.6,145,10490,5,11,14,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,51.847885,103.877464,493.7289
134,,Ag,Ag,47,1.93,1.6,145,10490,5,11,14,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,-0.55352074,142.81245,687.2422
135,,Ag,Ag,47,1.93,1.6,145,10490,5,11,14,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,3.2306328,89.45929,481.5221
136,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,174.90707,127.61923,493.7289
137,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,67.92585,158.78685,875.422
138,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,82.31882,118.02917,481.5221
139,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,72.180725,88.91406,493.7289
140,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,64.83255,133.42097,875.422
141,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,49.65502,80.06779,481.5221
142,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,46.401077,98.305565,493.7289
143,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,19.454454,142.81245,875.422
144,,Ag,Ag,47,1.93,1.6,145,10490,5,11,15,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,23.8754,89.45929,481.5221
145,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,174.90707,127.61923,493.7289
146,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,67.92585,158.78685,875.422
147,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,82.31882,118.02917,481.5221
148,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,72.180725,88.91406,493.7289
149,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,64.83255,133.42097,875.422
150,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,49.65502,80.06779,481.5221
151,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,46.401077,98.305565,493.7289
152,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,19.454454,142.81245,875.422
153,,Ag,Ag,47,1.93,1.6,145,10490,5,11,16,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,23.8754,89.45929,481.5221
154,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,142.57022,127.61923,493.7289
155,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,35.69689,158.78685,875.422
156,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,50.089867,118.02917,481.5221
157,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,40.839134,88.91406,493.7289
158,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,32.097317,133.42097,875.422
159,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,18.421375,80.06779,481.5221
160,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,15.059523,98.305565,493.7289
161,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,-13.2808,142.81245,875.422
162,,Ag,Ag,47,1.93,1.6,145,10490,5,11,17,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,-7.3582397,89.45929,481.5221
163,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,134.09673,127.61923,493.7289
164,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,29.011087,158.78685,1434.1921
165,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,43.404068,118.02917,482.65598
166,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,32.365646,88.91406,493.7289
167,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,25.41152,133.42097,1434.1921
168,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,11.735589,80.06779,482.65598
169,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,6.586038,98.305565,493.7289
170,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,-19.966593,142.81245,1434.1921
171,,Ag,Ag,47,1.93,1.6,145,10490,5,11,18,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,-14.044028,89.45929,482.65598
172,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,134.09673,127.61923,493.7289
173,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,29.011087,158.78685,1434.1921
174,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,43.404068,118.02917,482.65598
175,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,32.365646,88.91406,493.7289
176,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,25.41152,133.42097,1434.1921
177,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,11.735589,80.06779,482.65598
178,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,6.586038,98.305565,493.7289
179,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,-19.966593,142.81245,1434.1921
180,,Ag,Ag,47,1.93,1.6,145,10490,5,11,19,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,-14.044028,89.45929,482.65598
181,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,168.23672,127.61923,493.7289
182,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,63.151115,158.78685,1434.1921
183,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,moderate,77.54409,118.02917,482.65598
184,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,44.120575,88.91406,493.7289
185,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,37.166443,133.42097,1434.1921
186,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,23.49051,80.06779,482.65598
187,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,18.340958,98.305565,493.7289
188,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,-8.211652,142.81245,1434.1921
189,,Ag,Ag,47,1.93,1.6,145,10490,5,11,20,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,-2.2891016,89.45929,482.65598
190,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,203.61856,127.61923,493.7289
191,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,98.53292,158.78685,1434.1921
192,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,112.9259,118.02917,482.65598
193,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,77.37049,88.91406,493.7289
194,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,70.416336,133.42097,1434.1921
195,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,56.74038,80.06779,482.65598
196,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,51.590828,98.305565,493.7289
197,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,25.038197,142.81245,1434.1921
198,,Ag,Ag,47,1.93,1.6,145,10490,5,11,21,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,30.960745,89.45929,482.65598
199,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,203.61856,127.61923,493.7289
200,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,98.53292,158.78685,1434.1921
201,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,112.9259,118.02917,482.65598
202,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,77.37049,88.91406,493.7289
203,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,70.416336,133.42097,1434.1921
204,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,56.74038,80.06779,482.65598
205,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,51.590828,98.305565,493.7289
206,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,25.038197,142.81245,1434.1921
207,,Ag,Ag,47,1.93,1.6,145,10490,5,11,22,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,30.960745,89.45929,482.65598
208,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,286.27664,196.4738,493.7289
209,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,209.37865,232.58838,1434.1921
210,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,203.9176,191.83067,482.65598
211,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,62.57363,157.7686,493.7289
212,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,83.80722,207.22249,1434.1921
213,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,50.277275,153.86928,482.65598
214,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,36.794014,167.16011,493.7289
215,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,38.429085,216.61397,1434.1921
216,,Ag,Ag,47,1.93,1.6,145,10490,5,11,23,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,24.49764,163.26079,482.65598
217,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,272.7218,196.4738,493.7289
218,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,195.82382,232.58838,1434.1921
219,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,190.36278,191.83067,482.65598
220,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,49.0188,157.7686,493.7289
221,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,70.252396,207.22249,1434.1921
222,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,36.722435,153.86928,482.65598
223,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,23.239172,167.16011,493.7289
224,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,24.874245,216.61397,1434.1921
225,,Ag,Ag,47,1.93,1.6,145,10490,5,11,24,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,10.9428215,163.26079,482.65598
226,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,349.19162,196.4738,500.61713
227,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,278.89685,232.58838,1434.1921
228,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,266.83255,191.83067,489.54422
229,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,120.960594,157.7686,500.61713
230,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,148.79735,207.22249,1434.1921
231,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,108.664246,153.86928,489.54422
232,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,95.180984,167.16011,500.61713
233,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,103.41922,216.61397,1434.1921
234,,Ag,Ag,47,1.93,1.6,145,10490,5,11,25,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,82.88462,163.26079,489.54422
235,,Ag,Ag,47,1.93,1.6,145,10490,5,11,26,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,189.98074,196.4738,500.61713
236,,Ag,Ag,47,1.93,1.6,145,10490,5,11,26,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,131.41927,232.58838,1434.1921
237,,Ag,Ag,47,1.93,1.6,145,10490,5,11,26,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,107.62179,191.83067,489.54422
238,,Ag,Ag,47,1.93,1.6,145,10490,5,11,26,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,39.657806,157.7686,500.61713
239,,Ag,Ag,47,1.93,1.6,145,10490,5,11,26,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,79.22786,207.22249,1434.1921
240,,Ag,Ag,47,1.93,1.6,145,10490,5,11,26,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,27.36145,153.86928,489.54422
241,,Ag,Ag,47,1.93,1.6,145,10490,5,11,26,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,13.878194,167.16011,500.61713
242,,Ag,Ag,47,1.93,1.6,145,10490,5,11,26,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,33.849712,216.61397,1434.1921
243,,Ag,Ag,47,1.93,1.6,145,10490,5,11,26,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,1.5818335,163.26079,489.54422
244,,Ag,Ag,47,1.93,1.6,145,10490,5,11,27,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,189.98074,196.4738,500.61713
245,,Ag,Ag,47,1.93,1.6,145,10490,5,11,27,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,131.41927,232.58838,1434.1921
246,,Ag,Ag,47,1.93,1.6,145,10490,5,11,27,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,107.62179,191.83067,489.54422
247,,Ag,Ag,47,1.93,1.6,145,10490,5,11,27,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,39.657806,157.7686,500.61713
248,,Ag,Ag,47,1.93,1.6,145,10490,5,11,27,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,79.22786,207.22249,1434.1921
249,,Ag,Ag,47,1.93,1.6,145,10490,5,11,27,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,27.36145,153.86928,489.54422
250,,Ag,Ag,47,1.93,1.6,145,10490,5,11,27,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,13.878194,167.16011,500.61713
251,,Ag,Ag,47,1.93,1.6,145,10490,5,11,27,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,33.849712,216.61397,1434.1921
252,,Ag,Ag,47,1.93,1.6,145,10490,5,11,27,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,1.5818335,163.26079,489.54422
253,,Ag,Ag,47,1.93,1.6,145,10490,5,11,28,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,189.98074,196.4738,486.62802
254,,Ag,Ag,47,1.93,1.6,145,10490,5,11,28,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,131.41927,232.58838,1434.1921
255,,Ag,Ag,47,1.93,1.6,145,10490,5,11,28,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,107.62179,191.83067,475.55505
256,,Ag,Ag,47,1.93,1.6,145,10490,5,11,28,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,39.657806,157.7686,486.62802
257,,Ag,Ag,47,1.93,1.6,145,10490,5,11,28,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,79.22786,207.22249,1434.1921
258,,Ag,Ag,47,1.93,1.6,145,10490,5,11,28,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,27.36145,153.86928,475.55505
259,,Ag,Ag,47,1.93,1.6,145,10490,5,11,28,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,13.878194,167.16011,486.62802
260,,Ag,Ag,47,1.93,1.6,145,10490,5,11,28,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,33.849712,216.61397,1434.1921
261,,Ag,Ag,47,1.93,1.6,145,10490,5,11,28,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,1.5818335,163.26079,475.55505
262,,Ag,Ag,47,1.93,1.6,145,10490,5,11,29,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,182.97714,103.62367,486.62802
263,,Ag,Ag,47,1.93,1.6,145,10490,5,11,29,spherical,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,127.17214,139.73824,1434.1921
264,,Ag,Ag,47,1.93,1.6,145,10490,5,11,29,spherical,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,101.56267,98.980576,475.55505
265,,Ag,Ag,47,1.93,1.6,145,10490,5,11,29,rod,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,32.65423,64.918495,486.62802
266,,Ag,Ag,47,1.93,1.6,145,10490,5,11,29,rod,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,74.98076,114.372444,1434.1921
267,,Ag,Ag,47,1.93,1.6,145,10490,5,11,29,rod,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,21.302322,61.019184,475.55505
268,,Ag,Ag,47,1.93,1.6,145,10490,5,11,29,Polyhedral,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,6.874599,74.31,486.62802
269,,Ag,Ag,47,1.93,1.6,145,10490,5,11,29,Polyhedral,chemical synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,29.602598,123.76391,1434.1921
270,,Ag,Ag,47,1.93,1.6,145,10490,5,11,29,Polyhedral,Green synthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,strong,-4.477296,70.41069,475.55505
271,,Ag,Ag,47,1.93,1.6,145,10490,5,11,30,spherical,biosynthesis,0,S. aureus,1,0,Facultative anaerobe,Coccus,clusters,24,37,,weak,182.97714,103.62367,486.62802
